latitude,longitude,free_bikes,names,ratings,locations,distances,price,popularity,total_photos,total_ratings
49.283227,-123.120523,8,Hy's Steakhouse & Cocktail Bar,8.2,"637 Hornby St (btwn Dunsmuir & Georgia), Vancouver BC V6C 2G3",188,4.0,0.9495740926941244,117.0,93.0
49.283227,-123.120523,8,Nespresso Boutique,8.6,"674 Granville St (at Georgia St), Vancouver BC V6C 1Z6",217,1.0,0.9695509476200412,70.0,32.0
49.283227,-123.120523,8,Indigo - Robson,9.1,"1033 Robson St, Vancouver BC V6E 1A9",244,,0.9947259585285804,99.0,29.0
49.283227,-123.120523,8,Boulevard Kitchen & Oyster Bar,8.3,"845 Burrard St (Robson Street), Vancouver BC V6Z 2K6",228,4.0,0.9919371668152758,129.0,69.0
49.283227,-123.120523,8,JOEY Burrard,8.1,"820 Burrard St, Vancouver BC V6Z 1X9",219,2.0,0.9911024264385044,312.0,259.0
49.283227,-123.120523,8,Sephora,9.0,"701 Georgia St E (at Howe St.), Vancouver BC V6A 1Z9",259,,0.9955986416497504,37.0,79.0
49.299292,-123.130281,6,Vancouver Aquarium Cafe,8.3,"845 Avison Way (in Vancouver Aquarium), Vancouver BC V6G 3E2",84,1.0,0.9867959249492516,14.0,40.0
49.299292,-123.130281,6,Vancouver Aquarium,8.9,"845 Avison Way, Vancouver BC V6G 3E2",160,2.0,0.998425376107454,1920.0,1037.0
49.299292,-123.130281,6,Stanley Park Harbourfront Seawall,9.1,"1999 Georgia St (Stanley Park Causeway Rd), Vancouver BC",234,,0.9996560318249949,691.0,221.0
49.299292,-123.130281,6,Lumberman's Arch Stanley Park,8.2,Vancouver BC,359,,0.966838041395534,51.0,26.0
49.299292,-123.130281,6,Stanley Park Ghost Train,8.3,"2099 Beach Ave, Vancouver BC V6G 1Z4",376,,0.7950143233860105,73.0,19.0
49.299292,-123.130281,6,Variety Kids Water Park in Stanley Park,8.4,"715 Stanley Park Dr (at Avison Way), Vancouver BC",440,,0.9642769061486216,53.0,12.0
49.299292,-123.130281,6,Stanley Park Miniature Train,7.4,"on Pipeline Rd, Vancouver BC",376,,0.8269241714253192,116.0,31.0
49.299292,-123.130281,6,Brockton Oval,7.1,"Near the aquarium, Vancouver BC",428,,0.9679004382386978,60.0,13.0
49.299292,-123.130281,6,Bright Nights,6.7,Vancouver BC,376,,0.9285538122972434,128.0,40.0
49.299292,-123.130281,6,Girl in a Wetsuit,7.2,"2600 Stanley Park Dr, Vancouver BC",466,,0.9386655536794976,133.0,21.0
49.29534,-123.150433,4,Second Beach,9.2,"8501 Stanley Park Dr (at N Lagoon Dr), Vancouver BC V6G 1Z4",25,,0.9915387679990894,724.0,129.0
49.29534,-123.150433,4,Second Beach Pool,8.7,"8501 Stanley Park Dr (at N Lagoon Dr), Vancouver BC V6G 3E2",39,,0.934681565517634,197.0,32.0
49.29534,-123.150433,4,Outdoor Movies by Fresh Air Cinemas,8.1,Vancouver BC,111,,0.8952590540873822,100.0,22.0
49.29534,-123.150433,4,Stanley Park English Bay Seawall,9.6,"Beach Ave (at Park Ln), Vancouver BC",623,,0.9997080146169618,846.0,220.0
49.29534,-123.150433,4,Teahouse Restaurant,8.7,"7501 Stanley Park Dr, Vancouver BC V6G 3E2",814,3.0,0.9746163039972682,255.0,179.0
49.29534,-123.150433,4,Rawling's Trail,,Vancouver BC,550,,0.9258978201893344,,
49.29534,-123.150433,4,Ferguson Point,7.4,"Stanley Park Dr (in Stanley Park), Vancouver BC",847,,0.9563089298248942,68.0,10.0
49.29534,-123.150433,4,Stanley Park,9.6,Vancouver BC V6G 1Z4,1006,,0.9999620572556012,3136.0,1745.0
49.29534,-123.150433,4,Stanley Park Vancouver,,Vancouver BC,567,,0.8916355219973061,,
49.29534,-123.150433,4,Tatlow Walk,,,720,,0.9131111153269716,,
49.294318,-123.148808,12,Outdoor Movies by Fresh Air Cinemas,8.1,Vancouver BC,57,,0.8952590540873822,100.0,22.0
49.294318,-123.148808,12,Second Beach,9.2,"8501 Stanley Park Dr (at N Lagoon Dr), Vancouver BC V6G 1Z4",148,,0.9915387679990894,724.0,129.0
49.294318,-123.148808,12,Second Beach Pool,8.7,"8501 Stanley Park Dr (at N Lagoon Dr), Vancouver BC V6G 3E2",201,,0.934681565517634,197.0,32.0
49.294318,-123.148808,12,Stanley Park English Bay Seawall,9.6,"Beach Ave (at Park Ln), Vancouver BC",475,,0.9997080146169618,846.0,220.0
49.294318,-123.148808,12,Stanley Park Vancouver,,Vancouver BC,499,,0.8916355219973061,,
49.294318,-123.148808,12,A-maze-ing Laughter,8.4,"1800 Morton Ave (at Denman), Vancouver BC",897,,0.9894898598015596,339.0,45.0
49.294318,-123.148808,12,Banana Leaf,8.6,"1096 Denman St (btwn Comox & Pendrell St.), Vancouver BC V6G 2M8",915,3.0,0.8665363965775644,85.0,56.0
49.294318,-123.148808,12,English Bay Beach,9.5,"Beach Ave (btwn Gilford & Bidwell), Vancouver BC V6C 3C1",959,,0.9995067443228168,4715.0,959.0
49.294318,-123.148808,12,Peaked Pies,8.5,"975 Denman St, Vancouver BC V6G 2M3",924,,0.946899129214016,37.0,31.0
49.294318,-123.148808,12,Kingyo Izakaya 金魚居酒屋,8.9,"871 Denman St (btwn Haro & Barclay), Vancouver BC V6G 2L9",952,3.0,0.9700631746694238,790.0,379.0
49.298657,-123.121176,9,Totem Poles in Stanley Park,9.1,"2582 Stanley Park Dr, Vancouver BC",54,,0.997837263569274,799.0,400.0
49.298657,-123.121176,9,Hallelujah Point,7.6,"1978 Stanley Park Dr, Vancouver BC",105,,0.948303010756768,63.0,8.0
49.298657,-123.121176,9,Legends of the Moon Gift Shop,5.7,"1501 Stanley Park Dr, Vancouver BC V6G 3E2",67,,0.2095198345696344,24.0,8.0
49.298657,-123.121176,9,Brockton Oval,7.1,"Near the aquarium, Vancouver BC",241,,0.9679004382386978,60.0,13.0
49.298657,-123.121176,9,Brockton Point,7.7,"Stanley Park Dr, Vancouver BC",381,,0.9307544914723682,49.0,13.0
49.298657,-123.121176,9,Nine O'Clock Gun,6.6,"1981 Stanley Park Dr, Vancouver BC V6G 3E2",277,,0.9583198952780254,98.0,22.0
49.298657,-123.121176,9,Stanley Park Harbourfront Seawall,9.1,"1999 Georgia St (Stanley Park Causeway Rd), Vancouver BC",707,,0.9996560318249949,691.0,221.0
49.298657,-123.121176,9,Vancouver Aquarium,8.9,"845 Avison Way, Vancouver BC V6G 3E2",736,2.0,0.998425376107454,1920.0,1037.0
49.298657,-123.121176,9,Girl in a Wetsuit,7.2,"2600 Stanley Park Dr, Vancouver BC",585,,0.9386655536794976,133.0,21.0
49.298657,-123.121176,9,Vancouver Aquarium Cafe,8.3,"845 Avison Way (in Vancouver Aquarium), Vancouver BC V6G 3E2",720,1.0,0.9867959249492516,14.0,40.0
49.259183,-123.120126,8,Corduroy Pie Co,8.6,"758 16th Ave W (Willow), Vancouver BC V5Z 1S7",250,1.0,0.8580372218322552,15.0,18.0
49.259183,-123.120126,8,Hachibei Restaurant,7.6,"778 16th Ave W, Vancouver BC V5Z 1S7",258,2.0,0.924968222951566,26.0,27.0
49.259183,-123.120126,8,Indian Roti Kitchen,8.4,"2961 Cambie St, Vancouver BC V5Z 2V7",366,2.0,0.9053897668418356,4.0,33.0
49.259183,-123.120126,8,Body Energy Club,7.5,"555 12th Ave W (at City Square), Vancouver BC V5Z 3X7",302,,0.9026768606173284,12.0,10.0
49.259183,-123.120126,8,Vij's,8.9,"3106 Cambie St (at W 15th Ave), Vancouver BC V5Z 2W2",409,2.0,0.9633093661664548,66.0,113.0
49.259183,-123.120126,8,Passion8 Dessert Cafe,8.0,"3010 Cambie St, Vancouver BC V5Z 2V9",383,1.0,0.9468611864696174,28.0,32.0
49.259183,-123.120126,8,Rogue Kitchen & Wetbar,8.2,"602W Broadway W (at Ash St), Vancouver BC V5Z 1G1",467,3.0,0.9842537610745384,138.0,127.0
49.259183,-123.120126,8,Sushi Dragon Japanese Restaurant,8.0,"614W Broadway W, Vancouver BC V5Z 1G1",456,2.0,0.9558725882643092,19.0,16.0
49.259183,-123.120126,8,Yuk Yuk's Comedy Club,7.2,"2837 Cambie St (12 Ave.), Vancouver BC V5Z 3Y8",384,,0.8598015594467948,33.0,33.0
49.259183,-123.120126,8,Elysian Coffee Broadway,8.2,"590 Broadway W (at Ash St), Vancouver BC V5Z 1E9",487,1.0,0.9569918992240708,171.0,199.0
49.263837,-123.105173,11,33 Acres Brewing Co,9.4,"15 8th Ave W (btwn Manitoba & Ontario), Vancouver BC V5Y 1M8",11,2.0,0.9658894727855666,596.0,379.0
49.263837,-123.105173,11,Elysian Coffee,9.0,"2301 Ontario St (at 7th Ave), Vancouver BC V5T 2X5",88,1.0,0.9527423118514162,76.0,78.0
49.263837,-123.105173,11,Jonathan Rogers Park,7.9,"110 7th Ave W, Vancouver BC V5Y 1L7",208,,0.9845762744019276,59.0,25.0
49.263837,-123.105173,11,Milano Coffee,8.8,"156 8th Ave W (btwn Columbia & Manitoba St), Vancouver BC V5Y 1N2",263,2.0,0.976665212194798,139.0,123.0
49.263837,-123.105173,11,Fable Diner,8.4,"151 Broadway E (Main), Vancouver BC V5T 1W1",271,2.0,0.9350420215894216,65.0,71.0
49.263837,-123.105173,11,The Juice Truck,8.8,"28 5th Ave W (btwn Manitoba & Ontario), Vancouver BC V5Y 1H5",291,1.0,0.9066987915235908,26.0,38.0
49.263837,-123.105173,11,Pure Bread,8.7,"5 5th Ave E (Ontario Street), Vancouver BC V5T 1G7",307,1.0,0.948189182523572,18.0,24.0
49.263837,-123.105173,11,Pulpfiction Books,8.9,"2422 Main St, Vancouver BC V5T 3E2",323,,0.9258788488171348,15.0,43.0
49.263837,-123.105173,11,La Petite Cuillere,8.6,"55 Kingsway (at 8th Ave.), Vancouver BC V5T 3J1",383,2.0,0.903037316689116,54.0,25.0
49.263837,-123.105173,11,Cartems Donuterie,8.4,"2152 Main Mall (6th), Vancouver BC V6T 1Z4",377,1.0,0.9287245546470376,82.0,73.0
49.270721,-123.146175,19,AnnaLena,8.8,"1809 1st Ave W (btwn Cypress & Chestnut), Vancouver BC V6J 5B8",48,,0.9640113069378308,84.0,75.0
49.270721,-123.146175,19,Siegel's Bagels,8.8,"1883 Cornwall Ave (at Cypress St), Vancouver BC V6J 1C6",235,1.0,0.9854869002674964,154.0,158.0
49.270721,-123.146175,19,Romer's Burger Bar,8.7,"1873 4th Ave W (btwn Cypress & Burrard), Vancouver BC V6J 1M4",293,2.0,0.9601980611257612,172.0,196.0
49.270721,-123.146175,19,Rain or Shine Ice Cream,8.9,"1926 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",353,3.0,0.9824894234599988,191.0,196.0
49.270721,-123.146175,19,Fable,8.9,"1944 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",369,2.0,0.930963176566561,251.0,202.0
49.270721,-123.146175,19,Indian Oven Restaurant Ltd,8.8,"2006 4th Ave W (at Maple St), Vancouver BC V6J 1M9",436,2.0,0.8782796759689628,10.0,41.0
49.270721,-123.146175,19,Cineplex Cinemas,8.1,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",406,,0.9763426988674092,84.0,131.0
49.270721,-123.146175,19,Elysian Room,7.6,"1778 5th Ave W (at Burrard St), Vancouver BC V6J 1P2",395,2.0,0.9349851074728236,47.0,60.0
49.270721,-123.146175,19,Las Margaritas,7.4,"1999 4th Ave W (at Maple St), Vancouver BC V6J 1M7",401,2.0,0.9737625922482972,211.0,172.0
49.270721,-123.146175,19,Their There,8.0,"2042 4th Ave W, Vancouver BC V6J 1M9",477,1.0,0.953102767923204,45.0,28.0
49.265605,-123.152566,1,Gyo Para Gyoza & Ramen Bar,8.0,"2120 Broadway W (Arbutus), Vancouver BC V6K 2C8",222,,0.936199275293582,22.0,18.0
49.265605,-123.152566,1,Lululemon Athletica,8.8,"2123 4th Ave W (at Arbutus St), Vancouver BC V6K 1N7",300,,0.9775568666881675,35.0,69.0
49.265605,-123.152566,1,Indian Oven Restaurant Ltd,8.8,"2006 4th Ave W (at Maple St), Vancouver BC V6J 1M9",305,2.0,0.8782796759689628,10.0,41.0
49.265605,-123.152566,1,49th Parallel Coffee,8.5,"2198 4th Ave W (at Yew St), Vancouver BC V6K 1N6",318,2.0,0.986378554760866,435.0,351.0
49.265605,-123.152566,1,Their There,8.0,"2042 4th Ave W, Vancouver BC V6J 1M9",290,1.0,0.953102767923204,45.0,28.0
49.265605,-123.152566,1,O5 Tea Co,8.7,"2208 4th Ave W (at Yew), Vancouver BC V6K 1N8",350,2.0,0.8767619661930147,82.0,47.0
49.265605,-123.152566,1,Jam Cafe,8.0,"2153 4th Ave W, Vancouver BC V6K 1N7",319,1.0,0.9749577886968565,33.0,19.0
49.265605,-123.152566,1,Fable,8.9,"1944 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",367,2.0,0.930963176566561,251.0,202.0
49.265605,-123.152566,1,Rain or Shine Ice Cream,8.9,"1926 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",385,3.0,0.9824894234599988,191.0,196.0
49.265605,-123.152566,1,Au Comptoir,8.8,"2278 4th Ave W (btwn Vine & Yew), Vancouver BC V6K 1N8",433,3.0,0.9408093187380244,85.0,48.0
49.267222,-123.153157,1,Lululemon Athletica,8.8,"2123 4th Ave W (at Arbutus St), Vancouver BC V6K 1N7",117,,0.9775568666881675,35.0,69.0
49.267222,-123.153157,1,49th Parallel Coffee,8.5,"2198 4th Ave W (at Yew St), Vancouver BC V6K 1N6",154,2.0,0.986378554760866,435.0,351.0
49.267222,-123.153157,1,Jam Cafe,8.0,"2153 4th Ave W, Vancouver BC V6K 1N7",136,1.0,0.9749577886968565,33.0,19.0
49.267222,-123.153157,1,O5 Tea Co,8.7,"2208 4th Ave W (at Yew), Vancouver BC V6K 1N8",194,2.0,0.8767619661930147,82.0,47.0
49.267222,-123.153157,1,Their There,8.0,"2042 4th Ave W, Vancouver BC V6J 1M9",161,1.0,0.953102767923204,45.0,28.0
49.267222,-123.153157,1,Indian Oven Restaurant Ltd,8.8,"2006 4th Ave W (at Maple St), Vancouver BC V6J 1M9",208,2.0,0.8782796759689628,10.0,41.0
49.267222,-123.153157,1,Gravity Pope,7.6,"2205 4th Ave W (at Yew St.), Vancouver BC V6K 1N9",215,,0.9710876287681888,23.0,28.0
49.267222,-123.153157,1,Au Comptoir,8.8,"2278 4th Ave W (btwn Vine & Yew), Vancouver BC V6K 1N8",301,3.0,0.9408093187380244,85.0,48.0
49.267222,-123.153157,1,Fable,8.9,"1944 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",311,2.0,0.930963176566561,251.0,202.0
49.267222,-123.153157,1,Rain or Shine Ice Cream,8.9,"1926 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",331,3.0,0.9824894234599988,191.0,196.0
49.262255,-123.126217,16,Gyu-Kaku BBQ,8.5,"950 Broadway W (at Laurel St), Vancouver BC V5Z 1K7",132,3.0,0.9322342585039176,60.0,81.0
49.262255,-123.126217,16,Salmon n' Bannock,8.2,"1128 Broadway W, Vancouver BC V6H 1G5",279,,0.9427443987023582,48.0,22.0
49.262255,-123.126217,16,Dynasty Seafood Restaurant 皇朝海鮮酒家,7.6,"777 Broadway W, Vancouver BC V5Z 4J7",393,1.0,0.9819961677828156,182.0,105.0
49.262255,-123.126217,16,Charleson Park,8.9,"999 Charleson St, Vancouver BC",525,,0.9949536149949726,332.0,59.0
49.262255,-123.126217,16,Choklit Park,7.7,"2400 Spruce St (Spruce St), Vancouver BC V6H 2P3",446,,0.9579594392062378,122.0,15.0
49.262255,-123.126217,16,Wild Birds Unlimited Inc,8.2,"1302 Broadway W (at Birch Street), Vancouver BC V6H 1H2",567,,0.8995086414600368,22.0,9.0
49.262255,-123.126217,16,Elysian Coffee Broadway,8.2,"590 Broadway W (at Ash St), Vancouver BC V5Z 1E9",652,1.0,0.9569918992240708,171.0,199.0
49.262255,-123.126217,16,Corduroy Pie Co,8.6,"758 16th Ave W (Willow), Vancouver BC V5Z 1S7",680,1.0,0.8580372218322552,15.0,18.0
49.262255,-123.126217,16,Caffe Cittadella,8.6,"2310 Ash St (at W 7th Ave), Vancouver BC V5Z 3C2",704,2.0,0.954620477699152,137.0,81.0
49.262255,-123.126217,16,Cactus Club Cafe Broadway + Ash,7.6,"575 West Broadway (at Ash St), Vancouver BC V5Z 1E6",661,3.0,0.983096507370378,107.0,96.0
49.257654,-123.153212,10,Loblaws Inc,7.9,"3185 Arbutus St (West 16th Avenue), Vancouver BC V6J 3Z3",30,,0.9975906357306824,23.0,46.0
49.257654,-123.153212,10,Tisol Pet Nutrition & Supply Stores,7.6,"2738 Arbutus St (11th Avenue), Vancouver BC V6J 3Y6",437,,0.8651514864070118,14.0,11.0
49.257654,-123.153212,10,Pete's Meat Inc,8.4,"2817 Arbutus St (12th Avenue), Vancouver BC V6J 0E6",533,,0.9134336286543606,27.0,21.0
49.257654,-123.153212,10,Trees Organic Coffee,7.5,"2655 Arbutus St (at West 10th), Vancouver BC V6J 3Y4",534,1.0,0.9292557530686194,25.0,40.0
49.257654,-123.153212,10,Connaught Park,8.5,"2690 Larch St (btwn 10th Ave & 12th Ave), Vancouver BC V6K 4K9",649,,0.992164823281668,50.0,16.0
49.257654,-123.153212,10,Gyo Para Gyoza & Ramen Bar,8.0,"2120 Broadway W (Arbutus), Vancouver BC V6K 2C8",667,,0.936199275293582,22.0,18.0
49.257654,-123.153212,10,Edible Flours,8.0,"2280 West Broadway (btwn Vine & Yew), Vancouver BC V6K 2E3",717,2.0,0.8002504221130314,27.0,20.0
49.257654,-123.153212,10,Temaki Sushi,7.4,"2156 Broadway W (btwn Yew & Arbutus), Vancouver BC V6K 2C8",673,2.0,0.9281174707366584,50.0,57.0
49.257654,-123.153212,10,Platform 7 Coffee,8.0,"2300 Broadway W (Vine), Vancouver BC V6K 2E5",756,1.0,0.9806871431010604,57.0,73.0
49.257654,-123.153212,10,Blenz Coffee,7.4,"2502 Maple St (W Broadway), Vancouver BC V6J 0B4",692,1.0,0.9808389140786552,29.0,31.0
49.25919,-123.148268,0,Loblaws Inc,7.9,"3185 Arbutus St (West 16th Avenue), Vancouver BC V6J 3Z3",425,,0.9975906357306824,23.0,46.0
49.25919,-123.148268,0,Shoppers Drug Mart,7.6,"1780 West Broadway (Burrard St), Vancouver BC V6J 1Y1",547,,0.9721120828669536,10.0,26.0
49.25919,-123.148268,0,Gyo Para Gyoza & Ramen Bar,8.0,"2120 Broadway W (Arbutus), Vancouver BC V6K 2C8",618,,0.936199275293582,22.0,18.0
49.25919,-123.148268,0,Pete's Meat Inc,8.4,"2817 Arbutus St (12th Avenue), Vancouver BC V6J 0E6",651,,0.9134336286543606,27.0,21.0
49.25919,-123.148268,0,Suika,8.7,"1626W Broadway W (btwn Fir & Pine), Vancouver BC V6J 1X6",678,2.0,0.972396653449944,488.0,219.0
49.25919,-123.148268,0,Small Victory,8.9,"3070 Granville St, Vancouver BC V6H 3J8",709,1.0,0.9595720058431826,41.0,27.0
49.25919,-123.148268,0,Williams-Sonoma,8.4,"2903 Granville St (at West 13th), Vancouver BC V6H 3J6",683,,0.882662062947013,14.0,18.0
49.25919,-123.148268,0,Stable House Bistro,7.7,"1520 13th Ave W (at Granville St), Vancouver BC V6J 2G4",653,,0.9279846711312628,49.0,22.0
49.25919,-123.148268,0,Anthropologie,7.9,"2912 Granville St, Vancouver BC V6H 3J7",699,,0.9305458063781752,37.0,31.0
49.25919,-123.148268,0,Stanley Industrial Alliance Stage,8.6,"2750 Granville St (12th Avenue), Vancouver BC V6H 3J3",753,,0.9520972851966384,143.0,47.0
49.25741,-123.148531,2,Loblaws Inc,7.9,"3185 Arbutus St (West 16th Avenue), Vancouver BC V6J 3Z3",360,,0.9975906357306824,23.0,46.0
49.25741,-123.148531,2,Tisol Pet Nutrition & Supply Stores,7.6,"2738 Arbutus St (11th Avenue), Vancouver BC V6J 3Y6",566,,0.8651514864070118,14.0,11.0
49.25741,-123.148531,2,Small Victory,8.9,"3070 Granville St, Vancouver BC V6H 3J8",728,1.0,0.9595720058431826,41.0,27.0
49.25741,-123.148531,2,Williams-Sonoma,8.4,"2903 Granville St (at West 13th), Vancouver BC V6H 3J6",745,,0.882662062947013,14.0,18.0
49.25741,-123.148531,2,Pete's Meat Inc,8.4,"2817 Arbutus St (12th Avenue), Vancouver BC V6J 0E6",754,,0.9134336286543606,27.0,21.0
49.25741,-123.148531,2,Stable House Bistro,7.7,"1520 13th Ave W (at Granville St), Vancouver BC V6J 2G4",718,,0.9279846711312628,49.0,22.0
49.25741,-123.148531,2,Anthropologie,7.9,"2912 Granville St, Vancouver BC V6H 3J7",753,,0.9305458063781752,37.0,31.0
49.25741,-123.148531,2,Blenz Coffee,7.4,"2502 Maple St (W Broadway), Vancouver BC V6J 0B4",700,1.0,0.9808389140786552,29.0,31.0
49.25741,-123.148531,2,Gyo Para Gyoza & Ramen Bar,8.0,"2120 Broadway W (Arbutus), Vancouver BC V6K 2C8",777,,0.936199275293582,22.0,18.0
49.25741,-123.148531,2,Burrard St Liquor Store,8.3,"2401 Burrard St (Burrard and 8th Ave), Vancouver BC V6J 3J3",813,,0.9316840887101364,5.0,13.0
49.285953,-123.124066,7,49th Parallel Café & Lucky's Doughnuts - THURLOW,8.9,"689 Thurlow St, Vancouver BC V6E 0A1",85,1.0,0.9930754491472368,157.0,122.0
49.285953,-123.124066,7,Muji 無印良品,9.0,"1125 Robson St (btwn Thurlow & Bute), Vancouver BC V6E 1B5",105,,0.9870615241600424,66.0,41.0
49.285953,-123.124066,7,Joe Fortes Seafood & Chop House,8.9,"777 Thurlow St (Robson St), Vancouver BC V6E 3V5",106,3.0,0.9862647265276696,819.0,533.0
49.285953,-123.124066,7,Ladurée,8.6,"1141 Robson St (btwn Thurlow & Bute), Vancouver BC V6E 1B5",126,1.0,0.9570677847128682,107.0,50.0
49.285953,-123.124066,7,Thierry,8.6,"1059 Alberni St (btwn Burrard & Thurlow), Vancouver BC V6E 1A1",142,3.0,0.9749957314412552,1029.0,480.0
49.285953,-123.124066,7,Coast Restaurant,8.2,"1054 Alberni St (btwn Burrard & Thurlow St.), Vancouver BC V6E 1A3",141,2.0,0.9793401756749066,306.0,224.0
49.285953,-123.124066,7,Zefferelli's,8.2,"1136 Robson St (btwn Bute and Thurlow), Vancouver BC V6E 1B2",145,2.0,0.9635559940050464,77.0,79.0
49.285953,-123.124066,7,BC Liquor Store,8.2,"768 Bute St (at Alberni), Vancouver BC V6E 4H6",153,,0.990590199389122,312.0,97.0
49.285953,-123.124066,7,Red Robin Gourmet Burgers,8.2,"803 Thurlow St (Robson St), Vancouver BC V6E 1W1",176,2.0,0.9840830187247444,392.0,308.0
49.285953,-123.124066,7,Sephora,8.2,"1045 Robson St, Vancouver BC V6E 1A9",186,,0.9872132951376372,52.0,67.0
49.280881,-123.130672,0,Cazba Restaurant,7.6,"1103 Davie St (at Thurlow St.), Vancouver BC V6E 1N2",35,2.0,0.948359924873366,134.0,126.0
49.280881,-123.130672,0,Samurai Japanese Restaurant,7.8,"1108 Davie St (btwn Bute & Thurlow), Vancouver BC V6E 1N1",66,2.0,0.973914363225892,150.0,157.0
49.280881,-123.130672,0,Banana Leaf,8.2,"1043 Davie St (b/t Burrard & Thurlow), Vancouver BC V6E 1M5",119,3.0,0.962455654417484,177.0,115.0
49.280881,-123.130672,0,Thai Basil Restaurant,7.6,"1215 Thurlow St, Vancouver BC V6E 1X4",90,1.0,0.9728709377549278,73.0,64.0
49.280881,-123.130672,0,Cobs Bread,8.6,"1160 Davie St (between Thurlow and Bute), Vancouver BC V6E 1N1",154,1.0,0.8521560964504563,27.0,26.0
49.280881,-123.130672,0,Gurkha Himalayan Kitchen,7.5,"1141 Davie St (btwn Thurlow & Bute), Vancouver BC V6E 1N2",100,,0.977310238849576,38.0,24.0
49.280881,-123.130672,0,West End Farmers Market,7.8,"1100 Comox St (Thurlow St), Vancouver BC",182,,0.9905522566447232,125.0,36.0
49.280881,-123.130672,0,Nelson Park,7.9,"1030 Bute St (at Nelson St.), Vancouver BC V6E 1Y7",213,,0.9944224165733908,440.0,55.0
49.280881,-123.130672,0,La Belle Patate,8.3,"1215 Davie St (Between Jervis & Bute), Vancouver BC V6E 1N4",246,2.0,0.9771205251275824,285.0,210.0
49.280881,-123.130672,0,Little Sister's Book & Art Emporium,8.7,"1238 Davie St (btwn Bute & Jervis St.), Vancouver BC V6E 1N3",298,,0.9374893286031378,15.0,22.0
49.256845,-123.120071,7,Corduroy Pie Co,8.6,"758 16th Ave W (Willow), Vancouver BC V5Z 1S7",89,1.0,0.8580372218322552,15.0,18.0
49.256845,-123.120071,7,Hachibei Restaurant,7.6,"778 16th Ave W, Vancouver BC V5Z 1S7",107,2.0,0.924968222951566,26.0,27.0
49.256845,-123.120071,7,Vij's,8.9,"3106 Cambie St (at W 15th Ave), Vancouver BC V5Z 2W2",369,2.0,0.9633093661664548,66.0,113.0
49.256845,-123.120071,7,Biercraft Bistro,8.1,"3305 Cambie St (at 17th Ave.), Vancouver BC V5Z 2W6",367,3.0,0.8879171330462332,265.0,155.0
49.256845,-123.120071,7,Rain or Shine,8.8,"3382 Cambie St (18th Ave), Vancouver BC V5Z 2W5",408,1.0,0.9739333345980916,99.0,78.0
49.256845,-123.120071,7,Lemonade Gluten Free Bakery,8.2,"3385 Cambie St (W.17th and W.19th Ave), Vancouver BC V5Z 2W6",395,1.0,0.8910474094591262,27.0,31.0
49.256845,-123.120071,7,Dutch Wooden Shoe Cafe,7.8,"3292 Cambie St (at W 17 Ave.), Vancouver BC V5Z 2W4",370,1.0,0.9435981104513288,116.0,42.0
49.256845,-123.120071,7,Indian Roti Kitchen,8.4,"2961 Cambie St, Vancouver BC V5Z 2V7",430,2.0,0.9053897668418356,4.0,33.0
